track_id,market,total_streams,rank,track_name,artist,genre_harmonized,year,success_score,danceability,energy,valence
6R6ZoHTypt5lt68MWbzZXv,BR,571295.0,1.0,Sour Candy (with BLACKPINK),Lady Gaga,Pop,2020,90.82535133878332,0.752,0.87,0.784
7igeByaBM0MgGsgXtNxDJ7,UK,3067519.0,1.2857142857142858,positions,Ariana Grande,Pop,2020,90.68525975334809,0.736,0.802,0.675
6WrI0LAC5M1Rw2MnX2ZvEg,UK,26318631.0,6.569767441860465,Don't Start Now,Dua Lipa,Pop,2020,89.35761899425519,0.794,0.7929999999999999,0.677
24ySl2hOPGCDcxBxFIqWBu,BR,3404653.0,3.0,Rain On Me (with Ariana Grande),Lady Gaga,Pop,2020,88.9524065769676,0.672,0.855,0.6459999999999999
24ySl2hOPGCDcxBxFIqWBu,UK,2867106.0,2.142857142857143,Rain On Me (with Ariana Grande),Lady Gaga,Pop,2020,88.91876068790144,0.672,0.855,0.6459999999999999
7igeByaBM0MgGsgXtNxDJ7,BR,2828961.0,15.0,positions,Ariana Grande,Pop,2020,88.87839234519213,0.736,0.802,0.675
7igeByaBM0MgGsgXtNxDJ7,DE,1774574.0,12.571428571428571,positions,Ariana Grande,Pop,2020,88.72476340548755,0.736,0.802,0.675
6R6ZoHTypt5lt68MWbzZXv,UK,177571.0,21.0,Sour Candy (with BLACKPINK),Lady Gaga,Pop,2020,87.14467601497691,0.752,0.87,0.784
127QTOFJsJQp5LbJbu3A1y,UK,13363545.0,1.8928571428571428,Toosie Slide,Drake,Hip-Hop,2020,86.89619271109338,0.8340000000000001,0.454,0.8370000000000001
127QTOFJsJQp5LbJbu3A1y,DE,13595595.0,2.4642857142857144,Toosie Slide,Drake,Hip-Hop,2020,86.84743591623669,0.8340000000000001,0.454,0.8370000000000001
6WrI0LAC5M1Rw2MnX2ZvEg,DE,19051104.0,24.976744186046513,Don't Start Now,Dua Lipa,Pop,2020,86.7318824827198,0.794,0.7929999999999999,0.677
6WrI0LAC5M1Rw2MnX2ZvEg,BR,26778074.0,27.63953488372093,Don't Start Now,Dua Lipa,Pop,2020,86.73032715421786,0.794,0.7929999999999999,0.677
5LBikzSkad9yQ6RH87Gdrm,UK,19654475.0,12.25,Rain,"Aitch, AJ Tracey, Tay Keith",Hip-Hop,2020,86.64937805037573,0.871,0.87,0.83
0sf12qNH5qcw8qpgymFOqD,DE,40747425.0,3.088607594936709,Blinding Lights,The Weeknd,R&B,2020,86.39122439744465,0.513,0.7959999999999999,0.345
0sf12qNH5qcw8qpgymFOqD,UK,31778037.0,4.518987341772152,Blinding Lights,The Weeknd,R&B,2020,85.9284196455831,0.513,0.7959999999999999,0.345
24ySl2hOPGCDcxBxFIqWBu,DE,1514553.0,25.142857142857142,Rain On Me (with Ariana Grande),Lady Gaga,Pop,2020,85.3981041985951,0.672,0.855,0.6459999999999999
27ycaQnQAxaPiyeg3nr2aB,UK,17971783.0,21.952380952380953,Midnight Sky,Miley Cyrus,Pop,2020,85.32400609072354,0.705,0.8140000000000001,0.259
364dI1bYnvamSnBJ8JcNzN,UK,1525899.0,16.0,Intentions,"Justin Bieber, Quavo",Pop,2020,85.20901329330249,0.8109999999999999,0.5529999999999999,0.86
1MFaAT6ewSgEw7vD9j6kyr,DE,3963980.0,21.0,FAVELA,Dardan,Hip-Hop,2020,84.6989971847487,0.851,0.797,0.741
51uXmhqGR76tT2UeKZyeN6,BR,20276982.0,14.428571428571429,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Latin,2020,84.07417607344189,0.698,0.604,0.353
0t1kP63rueHleOhQkYSXFY,UK,10911126.0,36.876543209876544,Dynamite,BTS,Pop,2020,83.80519656174924,0.746,0.765,0.737
7o9LwQmTuIDm4LyyHFIWul,BR,102161175.0,13.848375451263538,Volta por Baixo - Ao Vivo,Henrique & Juliano,Latin,2020,83.72609798802254,0.531,0.7709999999999999,0.467
5W1kqz2l1lDX77DXBMeXZg,BR,47412857.0,10.731092436974789,Litrão - Ao Vivo,Matheus & Kauan,Pop,2020,83.56382399219875,0.48,0.807,0.537
41L3O37CECZt3N7ziG2z7l,UK,11139940.0,11.476190476190476,Yummy,Justin Bieber,Pop,2020,83.51872290925868,0.687,0.514,0.494
1yoMvmasuxZfqHEipJhRbp,UK,1581294.0,36.22727272727273,Hawái,Maluma,Latin,2020,83.09490269652213,0.7829999999999999,0.727,0.5579999999999999
24Yi9hE78yPEbZ4kxyoXAI,DE,67032359.0,14.990697674418605,Roses - Imanbek Remix,SAINt JHN,Hip-Hop,2020,82.90231481181898,0.77,0.7240000000000001,0.898
1iIhGHzzrzqQfuNkFI2qAn,DE,965495.0,29.5,Any song,ZICO,Pop,2020,82.86181833638875,0.8740000000000001,0.787,0.8959999999999999
7vZqxuOvEwRHsGVaDykzpY,BR,25115425.0,17.651515151515152,Porta Mala,Os Parazim,Pop,2020,82.67987835804071,0.807,0.904,0.847
364dI1bYnvamSnBJ8JcNzN,DE,1384841.0,35.57142857142857,Intentions,"Justin Bieber, Quavo",Pop,2020,82.66159676818322,0.8109999999999999,0.5529999999999999,0.86
0RaIjuKU5hudMteEXwr4RS,BR,121522354.0,47.61995249406176,Ranking,Jorge & Mateus,Latin,2021,82.462264006783,0.6659999999999999,0.846,0.782
63ks1zjhYNN9eRkcN9eFtz,DE,1535777.0,25.571428571428573,Fokus auf die Zukunft,Ufo361,Hip-Hop,2020,82.23598477833879,0.823,0.662,0.195
6mDcLPGVCmdhMN4gBzNb7s,DE,2805952.0,8.5,FÖRSENT,"1.Cuz, Greekazo, Yei Gonzalez",Hip-Hop,2021,82.21099634089066,0.937,0.7070000000000001,0.7659999999999999
5yY9lUy8nbvjM1Uyo1Uqoc,UK,29704487.0,17.944444444444443,Life Is Good (feat. Drake),Future,Hip-Hop,2020,82.20878801537505,0.6759999999999999,0.609,0.508
24Yi9hE78yPEbZ4kxyoXAI,UK,61063023.0,19.251162790697673,Roses - Imanbek Remix,SAINt JHN,Hip-Hop,2020,82.17656858863225,0.77,0.7240000000000001,0.898
1iIhGHzzrzqQfuNkFI2qAn,BR,1365254.0,37.63636363636363,Any song,ZICO,Pop,2020,82.09852525913504,0.8740000000000001,0.787,0.8959999999999999
1iIhGHzzrzqQfuNkFI2qAn,UK,862524.0,34.5,Any song,ZICO,Pop,2020,81.93865558678675,0.8740000000000001,0.787,0.8959999999999999
3WjSkl7VDWY1prwJw7dSG0,BR,95756282.0,28.554140127388536,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,Latin,2020,81.85462083749003,0.394,0.918,0.588
5LBikzSkad9yQ6RH87Gdrm,DE,289648.5,44.333333333333336,Rain,"Aitch, AJ Tracey, Tay Keith",Hip-Hop,2020,81.78150911831686,0.871,0.87,0.83
3tjFYV6RSFtuktYl3ZtYcq,UK,64197618.0,12.91150442477876,Mood (feat. iann dior),24kGoldn,Hip-Hop,2021,81.77588977554262,0.7,0.722,0.7559999999999999
3tjFYV6RSFtuktYl3ZtYcq,DE,74933267.0,14.657657657657658,Mood (feat. iann dior),24kGoldn,Hip-Hop,2021,81.72872251384509,0.7,0.722,0.7559999999999999
6FdShjf7nA2cqEnpv1tIia,BR,1985824.0,32.625,Make A Wish (Birthday Song),NCT U,Pop,2020,81.70797052969196,0.732,0.795,0.693
0VjIjW4GlUZAMYd2vXMi3b,UK,127987735.0,26.414673046251995,Blinding Lights,The Weeknd,R&B,2021,81.44685456011074,0.514,0.73,0.334
7k4t7uLgtOxPwTpFmtJNTY,UK,934401.0,46.07692307692308,Tusa,"KAROL G, Nicki Minaj",Latin,2020,81.4063662286146,0.8029999999999999,0.715,0.574
6Im9k8u9iIzKMrmV7BWtlF,UK,30757915.0,51.44,34+35,Ariana Grande,Pop,2021,81.29834073039055,0.83,0.585,0.485
35mvY5S1H3J2QZyna3TFe0,UK,42483783.0,66.15957446808511,positions,Ariana Grande,Pop,2021,81.27616662473984,0.737,0.802,0.682
0t1kP63rueHleOhQkYSXFY,DE,11004303.0,59.0,Dynamite,BTS,Pop,2020,81.05121862357304,0.746,0.765,0.737
41L3O37CECZt3N7ziG2z7l,BR,12227137.0,32.023809523809526,Yummy,Justin Bieber,Pop,2020,81.04191788959274,0.687,0.514,0.494
4ejyZ4uJEXUURcgKp1kP8v,UK,5038053.0,29.433333333333334,After Hours,The Weeknd,R&B,2020,80.73963134788185,0.6629999999999999,0.5670000000000001,0.139
41L3O37CECZt3N7ziG2z7l,DE,8837743.0,32.0,Yummy,Justin Bieber,Pop,2020,80.71330223791136,0.687,0.514,0.494
0t1kP63rueHleOhQkYSXFY,BR,15930476.0,65.14814814814815,Dynamite,BTS,Pop,2020,80.63837076925122,0.746,0.765,0.737
127QTOFJsJQp5LbJbu3A1y,BR,5201999.0,44.964285714285715,Toosie Slide,Drake,Hip-Hop,2020,80.56235912017459,0.8340000000000001,0.454,0.8370000000000001
4RMkBqLfTAfT7RgZZzLVPD,UK,3382774.0,21.31578947368421,UFO,"D-Block Europe, Aitch",Hip-Hop,2020,80.52222157628809,0.87,0.588,0.614
6FdShjf7nA2cqEnpv1tIia,UK,646893.0,38.111111111111114,Make A Wish (Birthday Song),NCT U,Pop,2020,80.47029151390933,0.732,0.795,0.693
0AGS6ZRgzobrazmCi6pYMe,BR,69300116.0,53.25480769230769,Na Raba Toma Tapão,Niack,Latin,2021,80.37399905224197,0.962,0.787,0.968
4RC2nzqaQygxoVQOVv3XlT,BR,30348258.0,66.04137931034482,Contatinho - Ao Vivo,"Leo Santana, Anitta",Other,2021,80.31077212285895,0.787,0.934,0.813
42P3wMiPfXQM93TYZotuPQ,BR,61040244.0,14.857142857142858,De Menina pra Mulher - Ao Vivo,Gusttavo Lima,Latin,2021,80.29954065094633,0.83,0.92,0.967
15Dl8e6gdR0I1IQn0M4SGi,BR,15152881.0,72.13333333333334,Amoreco,Simone & Simaria,Latin,2020,80.15803583209507,0.777,0.898,0.873
1aX0Ki80LFzzhqxqRlqbAV,DE,1568032.0,29.105263157894736,Morirò da Re,Måneskin,Rock,2021,80.08320446619643,0.605,0.8809999999999999,0.928
0VjIjW4GlUZAMYd2vXMi3b,DE,126042432.0,37.98870967741936,Blinding Lights,The Weeknd,R&B,2021,79.99847319732712,0.514,0.73,0.334
0b9oOr2ZgvyQu88wzixux9,BR,1068677.0,32.75,This Is America,Childish Gambino,Hip-Hop,2020,79.99098156090176,0.8540000000000001,0.463,0.5489999999999999
24Yi9hE78yPEbZ4kxyoXAI,BR,41039371.0,37.18012422360248,Roses - Imanbek Remix,SAINt JHN,Hip-Hop,2020,79.8921258498068,0.77,0.7240000000000001,0.898
50v2TSRV31bwpAPkjWejNL,UK,21612386.0,49.209580838323355,Really Love (feat. Craig David & Digital Farm Animals),KSI,Hip-Hop,2021,79.86247342353465,0.757,0.813,0.668
6FdShjf7nA2cqEnpv1tIia,DE,482747.5,45.8,Make A Wish (Birthday Song),NCT U,Pop,2020,79.8073431524002,0.732,0.795,0.693
2J4P46vCFm1rPkNkp9pZWX,BR,6569907.0,69.97142857142858,Ice Cream (with Selena Gomez),BLACKPINK,Pop,2020,79.62377271335669,0.79,0.7290000000000001,0.904
35mvY5S1H3J2QZyna3TFe0,DE,18163966.0,79.53793103448275,positions,Ariana Grande,Pop,2021,79.53620280244418,0.737,0.802,0.682
2kJu14V7hbZw3I4K8L8SXb,UK,10479311.0,62.89010989010989,Stupid Love,Lady Gaga,Pop,2020,79.40666303760436,0.6759999999999999,0.815,0.7959999999999999
3vAn0qZzdyuHamcrpkfiX3,BR,15396917.0,81.3298969072165,How You Like That,BLACKPINK,Pop,2020,79.39435952837616,0.828,0.782,0.351
7ytR5pFWmSjzHJIeQkgog4,UK,95160283.0,49.47904191616767,ROCKSTAR (feat. Roddy Ricch),DaBaby,Hip-Hop,2021,79.38085100169157,0.746,0.69,0.4970000000000001
4umIPjkehX1r7uhmGvXiSV,UK,30421523.0,58.6078431372549,Intentions (feat. Quavo),Justin Bieber,Pop,2020,79.14849471948355,0.8059999999999999,0.546,0.8740000000000001
017PF4Q3l4DBUiWoXk4OWT,UK,34189025.0,65.3195020746888,Break My Heart,Dua Lipa,Pop,2021,79.14429406719793,0.73,0.7290000000000001,0.467
5u1n1kITHCxxp8twBcZxWy,UK,23377206.0,61.0,Holy (feat. Chance The Rapper),Justin Bieber,Pop,2021,79.12158451411653,0.6729999999999999,0.7040000000000001,0.3720000000000001
3PfIrDoz19wz7qK7tYeu62,BR,121414499.0,84.34426229508196,Don't Start Now,Dua Lipa,Pop,2021,79.08974337017354,0.7929999999999999,0.7929999999999999,0.679
1aX0Ki80LFzzhqxqRlqbAV,UK,1394560.0,36.3,Morirò da Re,Måneskin,Rock,2021,79.01357742201655,0.605,0.8809999999999999,0.928
2lDgdWIGLYuk74pDeRPgPF,UK,557824.0,44.125,Chosen,Måneskin,Rock,2021,78.99545242201657,0.6579999999999999,0.892,0.919
3aXTeIVnDvo2MT1xLTdGK3,DE,1255143.5,44.23076923076923,Unutulacak Dünler,Gazapizm,Hip-Hop,2020,78.99276845866402,0.627,0.833,0.69
4k20Ie47EcWtS4wMBn8w8S,BR,21029989.0,76.26851851851852,Invocada (Participação especial de Léo Santana) - Ao vivo,"LUDMILLA, Leo Santana",Latin,2020,78.92702177652329,0.7759999999999999,0.8640000000000001,0.701
27ycaQnQAxaPiyeg3nr2aB,DE,12779489.0,70.44761904761904,Midnight Sky,Miley Cyrus,Pop,2020,78.92041039887796,0.705,0.8140000000000001,0.259
7HMmFQsKsljwTw8bS7lu19,UK,6904709.0,58.47540983606557,Rare,Selena Gomez,Pop,2020,78.9167035074808,0.838,0.545,0.631
6UelLqGlWMcVH1E5c4H7lY,UK,95445709.0,50.11063829787234,Watermelon Sugar,Harry Styles,Pop,2021,78.88671359609648,0.5479999999999999,0.816,0.557
47EiUVwUp4C9fGccaPuUCS,UK,215631.0,47.0,DÁKITI,"Bad Bunny, Jhay Cortez",Latin,2020,78.87234993993673,0.731,0.573,0.145
6NM06xgqxQ0HU5lxbt2JHi,BR,60836289.0,65.24150943396226,Saudade Sua,Gusttavo Lima,Latin,2021,78.86365848532382,0.616,0.8390000000000001,0.348
36ONZ2CvV8KsLPapNPGTqa,DE,1155392.0,47.07142857142857,L'altra dimensione,Måneskin,Rock,2021,78.85743378950473,0.715,0.8390000000000001,0.539
66FgjA5ZQJJuypFG1bc8se,UK,3521114.0,51.285714285714285,Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Polo G",Hip-Hop,2020,78.7822197556707,0.701,0.65,0.647
49GgZ2Y485VRKy65oZU8y6,DE,3988348.0,62.57142857142857,554,Shindy,Hip-Hop,2020,78.74483579976761,0.781,0.853,0.429
0lizgQ7Qw35od7CYaoMBZb,DE,15754777.0,43.435483870967744,Santa Tell Me,Ariana Grande,Pop,2021,78.73765798698601,0.525,0.621,0.591
3PfIrDoz19wz7qK7tYeu62,UK,56704165.0,81.42340791738383,Don't Start Now,Dua Lipa,Pop,2021,78.729526606851,0.7929999999999999,0.7929999999999999,0.679
7Ac3BmqTQoLdAt7HtZyfgN,BR,93302626.0,53.324858757062145,Te Prometo,"DENNIS, Mc Don Juan",Electronic,2021,78.72929786260158,0.818,0.6459999999999999,0.868
4Oun2ylbjFKMPTiaSbbCih,UK,63329396.0,57.324858757062145,WAP (feat. Megan Thee Stallion),Cardi B,Pop,2021,78.7252234519007,0.935,0.454,0.357
2lDgdWIGLYuk74pDeRPgPF,DE,412640.0,48.2,Chosen,Måneskin,Rock,2021,78.65636236093329,0.6579999999999999,0.892,0.919
7Lbxvt42JsNSKVCaN63qhD,DE,3204336.0,37.8,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,Rock,2020,78.3790904135179,0.774,0.511,0.7709999999999999
364dI1bYnvamSnBJ8JcNzN,BR,1193491.0,68.85714285714286,Intentions,"Justin Bieber, Quavo",Pop,2020,78.3507445469672,0.8109999999999999,0.5529999999999999,0.86
1IWNylpZ477gIVUDpJL66u,UK,3549046.0,85.4054054054054,Sour Candy (with BLACKPINK),Lady Gaga,Pop,2020,78.33289938842648,0.752,0.87,0.784
33jaF6gknsRif8HzH1RMAB,DE,18784617.0,45.09411764705882,Late Night,Luciano,Other,2020,78.30715589087497,0.922,0.523,0.437
2fZTS0VboxRpF0FdfY7E5P,UK,3482085.0,57.607142857142854,Conversations,Juice WRLD,Hip-Hop,2020,78.22584780651887,0.747,0.622,0.57
3B0WbRucJ6ZIla2G9IVt2E,DE,1448242.5,33.0,I Dunno (feat. Dutchavelli & Stormzy),Tion Wayne,Hip-Hop,2020,78.21858678620336,0.821,0.6659999999999999,0.7390000000000001
4TnjEaWOeW0eKTKIEvJyCa,DE,22566975.0,17.235294117647058,Falling,Trevor Daniel,R&B,2020,78.20794569356087,0.785,0.431,0.236
0lizgQ7Qw35od7CYaoMBZb,UK,21476708.0,47.23170731707317,Santa Tell Me,Ariana Grande,Pop,2021,78.18783844289825,0.525,0.621,0.591
615vw74T1NebV8pKoutm2J,UK,3476521.0,54.5,Righteous,Juice WRLD,Hip-Hop,2020,78.06280166639688,0.706,0.625,0.225
7ytR5pFWmSjzHJIeQkgog4,DE,98330253.0,60.686116700201204,ROCKSTAR (feat. Roddy Ricch),DaBaby,Hip-Hop,2021,78.03024508914281,0.746,0.69,0.4970000000000001
4DngRKOpRPrkbzImUB0zgh,BR,80160949.0,52.215753424657535,Litrão - Ao Vivo,Matheus & Kauan,Pop,2021,77.92594358782975,0.48,0.807,0.536
4vUmTMuQqjdnvlZmAH61Qk,UK,17055781.0,86.23783783783784,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,Pop,2020,77.85217526146768,0.857,0.621,0.6679999999999999
4nK5YrxbMGZstTLbvj6Gxw,UK,22645300.0,47.22222222222222,Supalonely,"BENEE, Gus Dapperton",Pop,2020,77.85128127181211,0.863,0.631,0.8170000000000001
38MpAndIjGAyVdcC6npX95,BR,4008949.0,88.47058823529412,Infiel - Ao Vivo,Marília Mendonça,Latin,2021,77.77022648715304,0.852,0.684,0.616
7ju97lgwC2rKQ6wwsf9no9,UK,57171245.0,80.29977628635346,Rain On Me (with Ariana Grande),Lady Gaga,Pop,2021,77.75783778166195,0.672,0.855,0.6459999999999999
5yY9lUy8nbvjM1Uyo1Uqoc,DE,21435329.0,51.77777777777778,Life Is Good (feat. Drake),Future,Hip-Hop,2020,77.6460320341611,0.6759999999999999,0.609,0.508
1oZjXgscUfOnM6BItjiXdX,DE,5885032.0,64.65714285714286,VIELE,"Dardan, Veysel",Hip-Hop,2020,77.5984625027597,0.7609999999999999,0.818,0.862
23jEeXRyrjFbfs2Q8tBwdI,UK,222497.0,12.0,Physical (feat. Hwa Sa),Dua Lipa,Pop,2020,77.56906454420488,0.6609999999999999,0.873,0.687
4TnjEaWOeW0eKTKIEvJyCa,UK,16813113.0,19.976470588235294,Falling,Trevor Daniel,R&B,2020,77.56839501407183,0.785,0.431,0.236
33EGYJLLwz56YIP5Ex9VKs,UK,42295073.0,76.46540880503144,West Ten,"AJ Tracey, Mabel",Other,2021,77.52652601666266,0.843,0.852,0.845
7benotyTvLY2vUsDKtxbiA,BR,27276169.0,63.857142857142854,Café e Amor - Ao Vivo,Gusttavo Lima,Latin,2021,77.48234984921466,0.6,0.75,0.398
7FIWs0pqAYbP91WWM0vlTQ,UK,53339859.0,93.3609958506224,Godzilla (feat. Juice WRLD),Eminem,Hip-Hop,2021,77.46803873618161,0.8079999999999999,0.745,0.8290000000000001
4p8pEdPYOQLzJUKYrLOacy,BR,46727858.0,41.30541871921182,BALANÇA (feat. Pedro Sampaio),"WC no Beat, FP do Trem Bala",Electronic,2020,77.45948237226207,0.696,0.716,0.469
3Dv1eDb0MEgF93GpLXlucZ,UK,40172888.0,65.00704225352112,Say So,Doja Cat,Other,2021,77.41124076112315,0.787,0.6729999999999999,0.7859999999999999
5GAdMAL3tRJkVN1HtwohK2,BR,79379362.0,45.4264705882353,Vai Ter Que Aguentar,"Mc Don Juan, Maiara & Maraisa",Other,2021,77.32866893198472,0.691,0.5579999999999999,0.905
0nbXyq5TXYPCO7pr3N8S4I,UK,74880146.0,70.13082039911308,The Box,Roddy Ricch,Hip-Hop,2021,77.26961444540811,0.8959999999999999,0.586,0.642
3jjujdWJ72nww5eGnfs2E7,UK,58594682.0,72.1996007984032,Adore You,Harry Styles,Pop,2021,77.19201447312875,0.6759999999999999,0.7709999999999999,0.569
3PfIrDoz19wz7qK7tYeu62,DE,19706006.0,96.11904761904762,Don't Start Now,Dua Lipa,Pop,2021,77.10080310304411,0.7929999999999999,0.7929999999999999,0.679
1rgnBhdG2JDFTbYkYRZAku,UK,80712877.0,57.94295900178253,Dance Monkey,Tones And I,Pop,2021,77.02459700624007,0.825,0.593,0.54
7FIWs0pqAYbP91WWM0vlTQ,DE,27188000.0,98.87128712871286,Godzilla (feat. Juice WRLD),Eminem,Hip-Hop,2021,77.01862447565601,0.8079999999999999,0.745,0.8290000000000001
5u1n1kITHCxxp8twBcZxWy,DE,14078998.0,79.04807692307692,Holy (feat. Chance The Rapper),Justin Bieber,Pop,2021,76.94896928160894,0.6729999999999999,0.7040000000000001,0.3720000000000001
2K9Ovn1o2bTGqbsABGC6m3,UK,1507169.0,87.85714285714286,Too Late,The Weeknd,R&B,2020,76.93889400989644,0.638,0.863,0.226
7ju97lgwC2rKQ6wwsf9no9,DE,15974223.0,88.28099173553719,Rain On Me (with Ariana Grande),Lady Gaga,Pop,2021,76.92468556540321,0.672,0.855,0.6459999999999999
5hI4RRn6wXpEZJUhvkTUNV,UK,11828954.0,71.1685393258427,Ei8ht Mile (feat. Aitch),DigDat,Other,2020,76.88231405221204,0.836,0.89,0.727
35mvY5S1H3J2QZyna3TFe0,BR,58064505.0,103.57803468208093,positions,Ariana Grande,Pop,2021,76.87372945118871,0.737,0.802,0.682
1rgnBhdG2JDFTbYkYRZAku,BR,101519218.0,63.53333333333333,Dance Monkey,Tones And I,Pop,2021,76.87009933463624,0.825,0.593,0.54
3AzjcOeAmA57TIOr9zF1ZW,UK,23173871.0,85.72222222222223,Physical,Dua Lipa,Pop,2021,76.86399385249348,0.647,0.8440000000000001,0.746
0b9oOr2ZgvyQu88wzixux9,DE,731457.0,55.857142857142854,This Is America,Childish Gambino,Hip-Hop,2020,76.85078297356009,0.8540000000000001,0.463,0.5489999999999999
466cKvZn1j45IpxDdYZqdA,BR,24927750.0,77.83870967741936,Toosie Slide,Drake,Hip-Hop,2020,76.74344361922189,0.83,0.49,0.845
3tv697PZNnaQN0Mn2zGhS5,BR,159383615.0,38.89929742388759,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,Latin,2021,76.7284436453486,0.794,0.937,0.826
2FRnf9qhLbvw8fu4IBXx78,UK,32376416.0,36.489583333333336,Last Christmas,Wham!,Pop,2021,76.68287702909454,0.735,0.478,0.947
1tG2tayO1fSit9AvxepXf6,DE,2703386.0,26.107142857142858,Cennetten Çiçek,Zehra,Other,2020,76.66354331233002,0.7709999999999999,0.75,0.643
0VjIjW4GlUZAMYd2vXMi3b,BR,136201762.0,66.20092735703246,Blinding Lights,The Weeknd,R&B,2021,76.59706536069105,0.514,0.73,0.334
7szuecWAPwGoV1e5vGu8tl,UK,14220477.0,77.47183098591549,In Your Eyes,The Weeknd,R&B,2021,76.51943401346163,0.667,0.7190000000000001,0.7170000000000001
3AV1KI22k1jGMz792lDrj1,BR,27140429.0,71.09243697478992,Basta Você Me Ligar - Ao Vivo,"Os Barões Da Pisadinha, Xand Avião",Latin,2020,76.50909577534465,0.599,0.914,0.831
017PF4Q3l4DBUiWoXk4OWT,DE,17378092.0,86.39597315436242,Break My Heart,Dua Lipa,Pop,2020,76.4586536966791,0.73,0.7290000000000001,0.467
3J5Pu25BODMex4Jpy4l6FL,BR,142830903.0,50.554455445544555,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Pop,2021,76.39605267650542,0.7140000000000001,0.7120000000000001,0.789
0nbXyq5TXYPCO7pr3N8S4I,BR,35286212.0,79.01709401709402,The Box,Roddy Ricch,Hip-Hop,2020,76.33420738987235,0.8959999999999999,0.586,0.642
5px6upUHM3fhOP621Edp4V,UK,11635630.0,17.09090909090909,Physical,Dua Lipa,Pop,2020,76.23098713809549,0.647,0.8440000000000001,0.746
2Eeur20xVqfUoM3Q7EFPFt,UK,4078359.0,77.88888888888889,the last great american dynasty,Taylor Swift,Pop,2020,76.22712000475524,0.6859999999999999,0.662,0.706
7sMe3DBnBppU4COnQJHRV5,DE,8988028.0,55.59183673469388,WIE LANG?????????,Dardan,Hip-Hop,2020,76.21489263417752,0.564,0.841,0.29
4jVBIpuOiMj1crqd8LoCrJ,DE,3243138.0,93.35714285714286,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,Hip-Hop,2020,76.17866185512823,0.835,0.6990000000000001,0.547
3917xM4PvycBOYacEeJfXt,DE,4827475.0,16.14,Nimet,"Didomido, Eglo G",Pop,2020,76.16747489378115,0.722,0.623,0.363
1rgnBhdG2JDFTbYkYRZAku,DE,92435116.0,66.15329768270945,Dance Monkey,Tones And I,Pop,2021,76.15318128214622,0.825,0.593,0.54
5GkQIP5mWPi4KZLLXeuFTT,UK,5343713.0,103.12068965517241,motive (with Doja Cat),Ariana Grande,Pop,2021,76.14160948836236,0.789,0.742,0.6609999999999999
466cKvZn1j45IpxDdYZqdA,UK,38999089.0,80.31541218637993,Toosie Slide,Drake,Hip-Hop,2021,76.09166974956756,0.83,0.49,0.845
2K9Ovn1o2bTGqbsABGC6m3,DE,729719.0,95.14285714285714,Too Late,The Weeknd,R&B,2020,76.08848162257716,0.638,0.863,0.226
178iFQyGImdKhaD2PoVdnZ,DE,3197786.0,73.14285714285714,Ben Elimi Sana Verdim,MERO,Hip-Hop,2020,76.02214129691966,0.638,0.86,0.466
1IWNylpZ477gIVUDpJL66u,BR,7623988.0,107.11111111111111,Sour Candy (with BLACKPINK),Lady Gaga,Pop,2020,75.97768891540285,0.752,0.87,0.784
1yoMvmasuxZfqHEipJhRbp,DE,1925279.0,94.30434782608695,Hawái,Maluma,Latin,2020,75.96768863318202,0.7829999999999999,0.727,0.5579999999999999
5Bj9rLRVpf5xxQwhlyOOeh,DE,16730738.0,70.3061224489796,D A YYY T O N A,Dardan,Hip-Hop,2020,75.96607867255736,0.861,0.659,0.5820000000000001
7h2ozcUpSL7ulXjRPPQcDy,UK,26897516.0,90.04744525547446,Rain,"Aitch, AJ Tracey, Tay Keith",Hip-Hop,2021,75.96037937700513,0.87,0.87,0.83
3vAn0qZzdyuHamcrpkfiX3,UK,2203581.0,103.1,How You Like That,BLACKPINK,Pop,2020,75.92069199316329,0.828,0.782,0.351
0PvFJmanyNQMseIFrU708S,UK,44028693.0,65.87392550143267,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,Other,2021,75.90775451854586,0.823,0.586,0.347
2FRnf9qhLbvw8fu4IBXx78,DE,25899265.0,43.5921052631579,Last Christmas,Wham!,Pop,2021,75.84788643335928,0.735,0.478,0.947
4nK5YrxbMGZstTLbvj6Gxw,DE,28775728.0,64.68783068783068,Supalonely,"BENEE, Gus Dapperton",Pop,2020,75.80914947470794,0.863,0.631,0.8170000000000001
57tck8MCxkY6tcQC6VhahR,DE,24573573.0,5.379310344827586,Bläulich,Apache 207,Hip-Hop,2020,75.8064533113232,0.7959999999999999,0.687,0.222
0C6NMPWYqsLIuuYSNP8KqE,DE,12434097.0,85.92771084337349,Maschine,"RAF Camora, The Cratez",Hip-Hop,2020,75.7641213035716,0.8140000000000001,0.794,0.647
57e7dy1hUpKVg1aUvKkx5R,DE,8421431.0,60.57142857142857,6 Uhr,Samra,Hip-Hop,2020,75.73329378478633,0.626,0.778,0.414
